product_position,product_name,product_permalink,image_number,source_url,source_width,source_height,folder,local_path,bytes,download_status,error
85,BerniE.T. 2020,bernie-t-2020,1,https://assets.bigcartel.com/product_images/254984441/berniET2.png,1000,1000,products/082_bernie-t-2020,products/082_bernie-t-2020/images/01.png,395433,OK,
85,BerniE.T. 2020,bernie-t-2020,2,https://assets.bigcartel.com/product_images/254999744/bern.jpg,2430,3761,products/082_bernie-t-2020,products/082_bernie-t-2020/images/02.jpg,286914,OK,
85,BerniE.T. 2020,bernie-t-2020,3,https://assets.bigcartel.com/product_images/254984540/berniETheader.png,1080,615,products/082_bernie-t-2020,products/082_bernie-t-2020/images/03.png,389037,OK,
86,Chew Foot - Freakos #4,chew-foot-freakos-4,1,https://assets.bigcartel.com/product_images/254375630/00000IMG_00000_BURST20200217121929492_COVER+_1_.jpg,3024,4032,products/083_chew-foot-freakos-4,products/083_chew-foot-freakos-4/images/01.jpg,255339,OK,
86,Chew Foot - Freakos #4,chew-foot-freakos-4,2,https://assets.bigcartel.com/product_images/254375651/00000IMG_00000_BURST20200217122048159_COVER.jpg,3024,4032,products/083_chew-foot-freakos-4,products/083_chew-foot-freakos-4/images/02.jpg,235427,OK,
86,Chew Foot - Freakos #4,chew-foot-freakos-4,3,https://assets.bigcartel.com/product_images/254375807/Screen+Shot+2020-02-20+at+5.10.49+PM.png,802,1554,products/083_chew-foot-freakos-4,products/083_chew-foot-freakos-4/images/03.png,271516,OK,
87,Hairy Scarey - Freakos #2,hairy-scarey-freakos-2,1,https://assets.bigcartel.com/product_images/247696481/IMG_20191030_192107.jpg,3024,4032,products/084_hairy-scarey-freakos-2,products/084_hairy-scarey-freakos-2/images/01.jpg,247968,OK,
87,Hairy Scarey - Freakos #2,hairy-scarey-freakos-2,2,https://assets.bigcartel.com/product_images/247696478/IMG_20191030_192129.jpg,3024,4032,products/084_hairy-scarey-freakos-2,products/084_hairy-scarey-freakos-2/images/02.jpg,250799,OK,
87,Hairy Scarey - Freakos #2,hairy-scarey-freakos-2,3,https://assets.bigcartel.com/product_images/247696472/IMG_20191030_233213_028.jpg,3024,3780,products/084_hairy-scarey-freakos-2,products/084_hairy-scarey-freakos-2/images/03.jpg,157764,OK,
87,Hairy Scarey - Freakos #2,hairy-scarey-freakos-2,4,https://assets.bigcartel.com/product_images/247698620/freakosHairy.png,933,1828,products/084_hairy-scarey-freakos-2,products/084_hairy-scarey-freakos-2/images/04.png,476179,OK,
88,Freako's #1: Slay Blade,freako-s-1-slay-blade,1,https://assets.bigcartel.com/product_images/235001663/slayblade.png,3024,4032,products/085_freako-s-1-slay-blade,products/085_freako-s-1-slay-blade/images/01.png,846615,OK,
88,Freako's #1: Slay Blade,freako-s-1-slay-blade,2,https://assets.bigcartel.com/product_images/235001774/freakobag.png,1000,1516,products/085_freako-s-1-slay-blade,products/085_freako-s-1-slay-blade/images/02.png,797781,OK,
88,Freako's #1: Slay Blade,freako-s-1-slay-blade,3,https://assets.bigcartel.com/product_images/235002065/skull.png,1000,1333,products/085_freako-s-1-slay-blade,products/085_freako-s-1-slay-blade/images/03.png,657573,OK,
88,Freako's #1: Slay Blade,freako-s-1-slay-blade,4,https://assets.bigcartel.com/product_images/235001999/freakosback2.png,1000,1333,products/085_freako-s-1-slay-blade,products/085_freako-s-1-slay-blade/images/04.png,630165,OK,
88,Freako's #1: Slay Blade,freako-s-1-slay-blade,5,https://assets.bigcartel.com/product_images/235001918/freakosback.png,1000,1411,products/085_freako-s-1-slay-blade,products/085_freako-s-1-slay-blade/images/05.png,837394,OK,
89,Special Edition Halloween Orange Slay Blade Freakos #1,special-edition-halloween-slay-blade-freakos-1,1,https://assets.bigcartel.com/product_images/247697105/00000IMG_00000_BURST20191030192725083_COVER.jpg,3024,4032,products/086_special-edition-halloween-slay-blade-freakos-1,products/086_special-edition-halloween-slay-blade-freakos-1/images/01.jpg,255196,OK,
89,Special Edition Halloween Orange Slay Blade Freakos #1,special-edition-halloween-slay-blade-freakos-1,2,https://assets.bigcartel.com/product_images/247715090/IMG_20191031_195153.jpg,3024,4032,products/086_special-edition-halloween-slay-blade-freakos-1,products/086_special-edition-halloween-slay-blade-freakos-1/images/02.jpg,251488,OK,
89,Special Edition Halloween Orange Slay Blade Freakos #1,special-edition-halloween-slay-blade-freakos-1,3,https://assets.bigcartel.com/product_images/247698575/freakosBladeFinal.png,933,1828,products/086_special-edition-halloween-slay-blade-freakos-1,products/086_special-edition-halloween-slay-blade-freakos-1/images/03.png,470384,OK,
90,1.5 INCH - One Random Color Loose Nano Mutant!!,random-nano-mutants,1,https://assets.bigcartel.com/product_images/254526191/IMG_20200223_140533.jpg,2209,2665,products/087_random-nano-mutants,products/087_random-nano-mutants/images/01.jpg,182785,OK,
90,1.5 INCH - One Random Color Loose Nano Mutant!!,random-nano-mutants,2,https://assets.bigcartel.com/product_images/254526188/IMG_20200223_140511.jpg,2338,2695,products/087_random-nano-mutants,products/087_random-nano-mutants/images/02.jpg,258375,OK,
90,1.5 INCH - One Random Color Loose Nano Mutant!!,random-nano-mutants,3,https://assets.bigcartel.com/product_images/254526194/IMG_20200223_140442.jpg,2065,2483,products/087_random-nano-mutants,products/087_random-nano-mutants/images/03.jpg,253350,OK,
90,1.5 INCH - One Random Color Loose Nano Mutant!!,random-nano-mutants,4,https://assets.bigcartel.com/product_images/254526197/IMG_20200223_140413.jpg,1912,2472,products/087_random-nano-mutants,products/087_random-nano-mutants/images/04.jpg,186814,OK,
90,1.5 INCH - One Random Color Loose Nano Mutant!!,random-nano-mutants,5,https://assets.bigcartel.com/product_images/254526200/IMG_20200223_140355.jpg,2120,2680,products/087_random-nano-mutants,products/087_random-nano-mutants/images/05.jpg,191699,OK,
92,5 Inch Full Size One-Off Clear Mutant with GID Mini Mutant Inside,5-inch-full-size-clear-mutant-with-gid-mini-mutant-inside,1,https://assets.bigcartel.com/product_images/254467910/IMG_20200213_113159.jpg,3024,4032,products/088_5-inch-full-size-clear-mutant-with-gid-mini-mutant-inside,products/088_5-inch-full-size-clear-mutant-with-gid-mini-mutant-inside/images/01.jpg,117463,OK,
92,5 Inch Full Size One-Off Clear Mutant with GID Mini Mutant Inside,5-inch-full-size-clear-mutant-with-gid-mini-mutant-inside,2,https://assets.bigcartel.com/product_images/254467913/IMG_20200213_113120.jpg,3024,4032,products/088_5-inch-full-size-clear-mutant-with-gid-mini-mutant-inside,products/088_5-inch-full-size-clear-mutant-with-gid-mini-mutant-inside/images/02.jpg,121236,OK,
92,5 Inch Full Size One-Off Clear Mutant with GID Mini Mutant Inside,5-inch-full-size-clear-mutant-with-gid-mini-mutant-inside,3,https://assets.bigcartel.com/product_images/254467916/00000IMG_00000_BURST20200213113346873_COVER.jpg,3024,4032,products/088_5-inch-full-size-clear-mutant-with-gid-mini-mutant-inside,products/088_5-inch-full-size-clear-mutant-with-gid-mini-mutant-inside/images/03.jpg,293654,OK,
92,5 Inch Full Size One-Off Clear Mutant with GID Mini Mutant Inside,5-inch-full-size-clear-mutant-with-gid-mini-mutant-inside,4,https://assets.bigcartel.com/product_images/254467919/00100lrPORTRAIT_00100_BURST20200213113338557_COVER.jpg,3024,4032,products/088_5-inch-full-size-clear-mutant-with-gid-mini-mutant-inside,products/088_5-inch-full-size-clear-mutant-with-gid-mini-mutant-inside/images/04.jpg,291817,OK,
92,5 Inch Full Size One-Off Clear Mutant with GID Mini Mutant Inside,5-inch-full-size-clear-mutant-with-gid-mini-mutant-inside,5,https://assets.bigcartel.com/product_images/254467922/00000IMG_00000_BURST20200213113300596_COVER.jpg,3024,4032,products/088_5-inch-full-size-clear-mutant-with-gid-mini-mutant-inside,products/088_5-inch-full-size-clear-mutant-with-gid-mini-mutant-inside/images/05.jpg,282228,OK,
93,First Kiss Spiders,first-kiss-spiders,1,https://assets.bigcartel.com/product_images/235125104/IMG_20190331_173035.jpg,3024,4032,products/089_first-kiss-spiders,products/089_first-kiss-spiders/images/01.jpg,165942,OK,
93,First Kiss Spiders,first-kiss-spiders,2,https://assets.bigcartel.com/product_images/235125101/IMG_20190331_173055.jpg,3024,2690,products/089_first-kiss-spiders,products/089_first-kiss-spiders/images/02.jpg,223649,OK,
93,First Kiss Spiders,first-kiss-spiders,3,https://assets.bigcartel.com/product_images/235125107/IMG_20190331_173125.jpg,4032,3024,products/089_first-kiss-spiders,products/089_first-kiss-spiders/images/03.jpg,327267,OK,
94,Terran Fleshbag Puggernaut - Official OMFG Exclusive,terran-fleshbag-puggernaut,1,https://assets.bigcartel.com/product_images/236853815/58641527_290148721916133_7955075555919921152_n.jpg,1588,1588,products/090_terran-fleshbag-puggernaut,products/090_terran-fleshbag-puggernaut/images/01.jpg,147906,OK,
94,Terran Fleshbag Puggernaut - Official OMFG Exclusive,terran-fleshbag-puggernaut,2,https://assets.bigcartel.com/product_images/236853821/58586695_318527002154416_5279462280864464896_n.jpg,2055,2055,products/090_terran-fleshbag-puggernaut,products/090_terran-fleshbag-puggernaut/images/02.jpg,253195,OK,
94,Terran Fleshbag Puggernaut - Official OMFG Exclusive,terran-fleshbag-puggernaut,3,https://assets.bigcartel.com/product_images/236853818/58377892_282442092663154_8603183848848621568_n.jpg,1000,1000,products/090_terran-fleshbag-puggernaut,products/090_terran-fleshbag-puggernaut/images/03.jpg,290875,OK,
94,Terran Fleshbag Puggernaut - Official OMFG Exclusive,terran-fleshbag-puggernaut,4,https://assets.bigcartel.com/product_images/236853824/58463140_833809896988429_5370073523735756800_n.jpg,2419,1361,products/090_terran-fleshbag-puggernaut,products/090_terran-fleshbag-puggernaut/images/04.jpg,149368,OK,
94,Terran Fleshbag Puggernaut - Official OMFG Exclusive,terran-fleshbag-puggernaut,5,https://assets.bigcartel.com/product_images/236853899/58462031_430963200798262_4084821826176286720_n.jpg,2008,1048,products/090_terran-fleshbag-puggernaut,products/090_terran-fleshbag-puggernaut/images/05.jpg,443508,OK,
95,Forgelings - Timmit the Blacksmith - Earth Brown,forgelings-timmit-the-blacksmith,1,https://assets.bigcartel.com/product_images/250345112/IMG_20191205_141627+_1_.jpg,2111,2486,products/091_forgelings-timmit-the-blacksmith,products/091_forgelings-timmit-the-blacksmith/images/01.jpg,324398,OK,
95,Forgelings - Timmit the Blacksmith - Earth Brown,forgelings-timmit-the-blacksmith,2,https://assets.bigcartel.com/product_images/250344578/IMG_20191207_125016.jpg,2316,3957,products/091_forgelings-timmit-the-blacksmith,products/091_forgelings-timmit-the-blacksmith/images/02.jpg,320282,OK,
95,Forgelings - Timmit the Blacksmith - Earth Brown,forgelings-timmit-the-blacksmith,3,https://assets.bigcartel.com/product_images/250344857/00100lrPORTRAIT_00100_BURST20191129095820019_COVER.jpg,3024,3360,products/091_forgelings-timmit-the-blacksmith,products/091_forgelings-timmit-the-blacksmith/images/03.jpg,396183,OK,
95,Forgelings - Timmit the Blacksmith - Earth Brown,forgelings-timmit-the-blacksmith,4,https://assets.bigcartel.com/product_images/250344929/IMG_20191129_095447.jpg,3030,1974,products/091_forgelings-timmit-the-blacksmith,products/091_forgelings-timmit-the-blacksmith/images/04.jpg,156115,OK,
96,Pvt. Ooze - Gang Green Edition,pvt-ooze,1,https://assets.bigcartel.com/product_images/234998651/OOZEBAGGED.png,1000,1338,products/092_pvt-ooze,products/092_pvt-ooze/images/01.png,592737,OK,
96,Pvt. Ooze - Gang Green Edition,pvt-ooze,2,https://assets.bigcartel.com/product_images/235000313/ooze.png,3024,2905,products/092_pvt-ooze,products/092_pvt-ooze/images/02.png,958036,OK,
96,Pvt. Ooze - Gang Green Edition,pvt-ooze,3,https://assets.bigcartel.com/product_images/235000541/sideooze.png,886,1130,products/092_pvt-ooze,products/092_pvt-ooze/images/03.png,483430,OK,
96,Pvt. Ooze - Gang Green Edition,pvt-ooze,4,https://assets.bigcartel.com/product_images/235000454/oozy.png,800,1067,products/092_pvt-ooze,products/092_pvt-ooze/images/04.png,436126,OK,
97,Video NasteeZ Rawhead Rex,rawhead-rex,1,https://assets.bigcartel.com/product_images/243693140/IMG_20190819_153626+_1_.jpg,3024,3327,products/093_rawhead-rex,products/093_rawhead-rex/images/01.jpg,114876,OK,
97,Video NasteeZ Rawhead Rex,rawhead-rex,2,https://assets.bigcartel.com/product_images/243693131/IMG_20190824_115410.jpg,3024,3368,products/093_rawhead-rex,products/093_rawhead-rex/images/02.jpg,118668,OK,
97,Video NasteeZ Rawhead Rex,rawhead-rex,3,https://assets.bigcartel.com/product_images/243693125/IMG_20190824_115457+_1_.jpg,3024,4032,products/093_rawhead-rex,products/093_rawhead-rex/images/03.jpg,127154,OK,
97,Video NasteeZ Rawhead Rex,rawhead-rex,4,https://assets.bigcartel.com/product_images/243693134/IMG_20190824_115524_1.jpg,3024,4032,products/093_rawhead-rex,products/093_rawhead-rex/images/04.jpg,129956,OK,
97,Video NasteeZ Rawhead Rex,rawhead-rex,5,https://assets.bigcartel.com/product_images/243693128/IMG_20190824_115707.jpg,3024,4032,products/093_rawhead-rex,products/093_rawhead-rex/images/05.jpg,106910,OK,
98,Ram-Blo,ram-blo,1,https://assets.bigcartel.com/product_images/239800706/IMG_20190616_092350.jpg,3914,2935,products/094_ram-blo,products/094_ram-blo/images/01.jpg,199634,OK,
98,Ram-Blo,ram-blo,2,https://assets.bigcartel.com/product_images/239800700/IMG_20190616_092512.jpg,2312,3939,products/094_ram-blo,products/094_ram-blo/images/02.jpg,153776,OK,
98,Ram-Blo,ram-blo,3,https://assets.bigcartel.com/product_images/239801147/ramblo1.png,2059,927,products/094_ram-blo,products/094_ram-blo/images/03.png,480650,OK,
98,Ram-Blo,ram-blo,4,https://assets.bigcartel.com/product_images/239801156/ramblo2.png,2059,927,products/094_ram-blo,products/094_ram-blo/images/04.png,489654,OK,
